id_orden;linea_orden;id_producto;id_vendedor;cantidad;fecha_orden;id_cliente
131;6;4060;91;1;01/01/2004;351
131;7;7438;26;2;01/01/2004;351
131;8;155;61;3;01/01/2004;351
132;1;35;61;1;27/01/2004;19182
132;2;4955;22;2;27/01/2004;19182
132;3;5493;52;3;27/01/2004;19182
132;4;634;43;2;27/01/2004;19182
132;5;9309;12;1;27/01/2004;19182
132;6;4051;31;1;27/01/2004;19182
132;7;1173;53;1;27/01/2004;19182
132;8;7713;35;2;27/01/2004;19182
132;9;6798;40;1;27/01/2004;19182
133;1;7831;44;3;04/01/2004;9124
133;2;413;49;3;04/01/2004;9124
133;3;6721;39;3;04/01/2004;9124
133;4;7576;2;2;04/01/2004;9124
133;5;8302;25;3;04/01/2004;9124
134;1;2389;21;1;14/01/2004;6511
134;2;5660;24;1;14/01/2004;6511
134;3;4259;28;3;14/01/2004;6511
134;4;2477;19;2;14/01/2004;6511
134;5;1325;99;1;14/01/2004;6511
134;6;618;84;3;14/01/2004;6511
134;7;1743;76;1;14/01/2004;6511
134;8;2684;22;1;14/01/2004;6511
134;9;6849;13;1;14/01/2004;6511
135;1;6150;18;2;28/01/2004;14524
135;2;9513;24;2;28/01/2004;14524
135;3;3685;68;2;28/01/2004;14524
135;4;7706;59;2;28/01/2004;14524
135;5;3983;35;1;28/01/2004;14524
135;6;6217;100;3;28/01/2004;14524
136;1;5908;68;1;06/01/2004;952
136;2;4459;23;2;06/01/2004;952
136;3;8799;71;2;06/01/2004;952
136;4;8229;48;1;06/01/2004;952
137;1;2340;100;1;25/01/2004;10156
137;2;2441;21;3;25/01/2004;10156
137;3;6569;7;1;25/01/2004;10156
137;4;2940;64;1;25/01/2004;10156
137;5;5955;9;1;25/01/2004;10156
137;6;4888;38;3;25/01/2004;10156
137;7;741;2;1;25/01/2004;10156
138;1;6802;53;3;30/01/2004;5066
138;2;9611;37;1;30/01/2004;5066
138;3;4013;53;3;30/01/2004;5066
138;4;7461;23;1;30/01/2004;5066
138;5;9892;16;2;30/01/2004;5066
138;6;7320;13;1;30/01/2004;5066
138;7;2061;62;3;30/01/2004;5066
138;8;2383;97;2;30/01/2004;5066
138;9;8148;27;3;30/01/2004;5066
139;1;1734;44;2;21/01/2004;2176
139;2;2348;30;1;21/01/2004;2176
139;3;5197;7;1;21/01/2004;2176
140;1;4265;65;1;16/01/2004;13554
140;2;3070;87;3;16/01/2004;13554
141;1;5817;86;3;28/01/2004;1060
141;2;659;82;3;28/01/2004;1060
141;3;7497;70;1;28/01/2004;1060
141;4;2379;50;2;28/01/2004;1060
141;5;1992;60;3;28/01/2004;1060
141;6;6733;68;1;28/01/2004;1060
141;7;1243;51;3;28/01/2004;1060
141;8;5289;27;2;28/01/2004;1060
142;1;7262;90;2;03/01/2004;971
142;2;7757;37;1;03/01/2004;971
142;3;6848;2;1;03/01/2004;971
142;4;9804;89;2;03/01/2004;971
142;5;1356;24;1;03/01/2004;971
142;6;4499;30;3;03/01/2004;971
143;1;8198;76;3;26/01/2004;10315
143;2;1302;28;1;26/01/2004;10315
143;3;6262;99;3;26/01/2004;10315
143;4;1387;13;3;26/01/2004;10315
143;5;6501;95;3;26/01/2004;10315
143;6;1093;99;3;26/01/2004;10315
144;1;2987;90;1;23/01/2004;13220
144;2;5949;60;3;23/01/2004;13220
144;3;1972;53;2;23/01/2004;13220
144;4;5563;100;1;23/01/2004;13220
145;1;5219;74;2;19/01/2004;123
145;2;9891;100;2;19/01/2004;123
145;3;2977;59;1;19/01/2004;123
145;4;3607;57;3;19/01/2004;123
146;1;1669;88;3;29/01/2004;9986
146;2;3169;5;3;29/01/2004;9986
146;3;4444;48;2;29/01/2004;9986
146;4;3253;27;3;29/01/2004;9986
146;5;7705;17;3;29/01/2004;9986
146;6;7266;48;3;29/01/2004;9986
147;1;2890;75;2;16/01/2004;5657
148;1;1525;95;1;17/01/2004;16216
148;2;6344;73;2;17/01/2004;16216
148;3;1266;53;2;17/01/2004;16216
148;4;124;20;3;17/01/2004;16216
148;5;1298;8;1;17/01/2004;16216
149;1;1025;66;2;19/01/2004;8933
150;1;8405;52;3;24/01/2004;17457
150;2;7810;85;1;24/01/2004;17457
150;3;9054;81;1;24/01/2004;17457
150;4;4909;72;2;24/01/2004;17457
150;5;8808;29;2;24/01/2004;17457
151;1;5462;40;3;30/01/2004;663
151;2;1379;69;2;30/01/2004;663
151;3;5261;16;1;30/01/2004;663
151;4;7377;93;1;30/01/2004;663
151;5;7143;82;3;30/01/2004;663
151;6;1387;100;3;30/01/2004;663
152;1;4085;86;2;06/01/2004;18206
152;2;2970;73;1;06/01/2004;18206
152;3;6707;46;1;06/01/2004;18206
152;4;2594;46;1;06/01/2004;18206
152;5;6338;62;1;06/01/2004;18206
153;1;1612;72;3;18/01/2004;11606
153;2;8817;51;1;18/01/2004;11606
154;1;5179;67;1;09/01/2004;8154
155;1;5669;83;3;26/01/2004;13131
156;1;1647;88;3;16/01/2004;19505
156;2;9958;19;2;16/01/2004;19505
156;3;1491;48;2;16/01/2004;19505
156;4;5641;78;3;16/01/2004;19505
156;5;2098;84;3;16/01/2004;19505
156;6;8628;93;2;16/01/2004;19505
156;7;4567;66;3;16/01/2004;19505
156;8;6699;21;3;16/01/2004;19505
157;1;5174;92;2;05/01/2004;4730
157;2;3265;43;2;05/01/2004;4730
157;3;5674;15;3;05/01/2004;4730
157;4;4019;41;1;05/01/2004;4730
157;5;8685;57;3;05/01/2004;4730
157;6;8572;53;1;05/01/2004;4730
157;7;7064;68;3;05/01/2004;4730
158;1;5620;56;3;15/01/2004;17109
159;1;1692;92;3;24/01/2004;8495
159;2;9496;12;1;24/01/2004;8495
160;1;2648;74;1;31/01/2004;13993
160;2;1016;11;3;31/01/2004;13993
160;3;2109;18;2;31/01/2004;13993
160;4;8959;58;1;31/01/2004;13993
160;5;2223;20;3;31/01/2004;13993
161;1;7841;82;1;04/01/2004;18573
161;2;5906;65;2;04/01/2004;18573
161;3;7803;73;2;04/01/2004;18573
161;4;7707;71;3;04/01/2004;18573
161;5;5640;20;3;04/01/2004;18573
161;6;5761;64;2;04/01/2004;18573
162;1;321;69;2;09/01/2004;10908
162;2;5697;64;1;09/01/2004;10908
162;3;3100;92;3;09/01/2004;10908
163;1;9588;68;3;20/01/2004;4117
163;2;7878;81;2;20/01/2004;4117
163;3;5415;52;2;20/01/2004;4117
163;4;6529;61;1;20/01/2004;4117
163;5;9178;80;2;20/01/2004;4117
163;6;4809;54;3;20/01/2004;4117
163;7;2764;36;1;20/01/2004;4117
163;8;6282;1;3;20/01/2004;4117
164;1;1413;80;2;18/01/2004;17784
164;2;2493;62;3;18/01/2004;17784
164;3;5633;87;2;18/01/2004;17784
164;4;4913;98;1;18/01/2004;17784
164;5;7651;95;2;18/01/2004;17784
164;6;593;89;3;18/01/2004;17784
164;7;3230;55;3;18/01/2004;17784
165;1;9965;90;2;09/01/2004;17289
165;2;3745;35;2;09/01/2004;17289
165;3;250;2;2;09/01/2004;17289
165;4;5222;37;2;09/01/2004;17289
165;5;5032;99;1;09/01/2004;17289
165;6;5423;52;3;09/01/2004;17289
165;7;8518;82;3;09/01/2004;17289
165;8;3307;89;1;09/01/2004;17289
165;9;3943;12;3;09/01/2004;17289
166;1;2364;55;1;21/01/2004;17710
166;2;1492;90;2;21/01/2004;17710
166;3;5;67;2;21/01/2004;17710
166;4;4238;62;2;21/01/2004;17710
167;1;8976;74;3;12/01/2004;8405
167;2;4042;47;2;12/01/2004;8405
167;3;4337;19;3;12/01/2004;8405
167;4;5001;99;3;12/01/2004;8405
167;5;8082;43;2;12/01/2004;8405
167;6;6594;51;1;12/01/2004;8405
167;7;4530;64;1;12/01/2004;8405
168;1;5386;76;1;02/01/2004;2265
168;2;2802;97;3;02/01/2004;2265
169;1;6998;45;2;23/01/2004;5612
169;2;5789;83;2;23/01/2004;5612
170;1;8961;28;3;08/01/2004;9528
170;2;5692;95;2;08/01/2004;9528
170;3;6457;79;2;08/01/2004;9528
170;4;7480;26;1;08/01/2004;9528
170;5;5163;62;1;08/01/2004;9528
170;6;3588;82;2;08/01/2004;9528
171;1;4734;43;3;10/01/2004;5957
171;2;5404;98;1;10/01/2004;5957
171;3;2366;68;2;10/01/2004;5957
171;4;3668;70;3;10/01/2004;5957
171;5;1703;25;3;10/01/2004;5957
171;6;3918;37;2;10/01/2004;5957
171;7;4220;59;2;10/01/2004;5957
171;8;900;61;1;10/01/2004;5957
172;1;365;24;2;10/01/2004;13183
172;2;2484;93;2;10/01/2004;13183
172;3;6629;8;2;10/01/2004;13183
172;4;1017;83;3;10/01/2004;13183
172;5;9050;19;3;10/01/2004;13183
172;6;8296;14;2;10/01/2004;13183
172;7;7334;2;2;10/01/2004;13183
172;8;5865;23;3;10/01/2004;13183
172;9;358;45;3;10/01/2004;13183
173;1;6340;4;1;29/01/2004;4120
173;2;9259;79;3;29/01/2004;4120
173;3;6389;1;1;29/01/2004;4120
174;1;8150;62;2;12/01/2004;7059
174;2;9722;21;2;12/01/2004;7059
174;3;223;8;1;12/01/2004;7059
174;4;4548;20;3;12/01/2004;7059
175;1;6543;30;3;27/01/2004;5688
175;2;5544;69;3;27/01/2004;5688
175;3;8454;14;2;27/01/2004;5688
175;4;8961;79;3;27/01/2004;5688
175;5;7585;3;2;27/01/2004;5688
175;6;651;56;3;27/01/2004;5688
176;1;569;100;1;08/01/2004;14079
176;2;565;60;3;08/01/2004;14079
176;3;4897;15;1;08/01/2004;14079
176;4;3498;73;2;08/01/2004;14079
176;5;1025;81;3;08/01/2004;14079
176;6;4392;23;3;08/01/2004;14079
177;1;6368;44;1;03/01/2004;14895
177;2;4333;50;2;03/01/2004;14895
177;3;5532;66;1;03/01/2004;14895
177;4;2264;75;1;03/01/2004;14895
177;5;8594;15;1;03/01/2004;14895
177;6;9960;87;1;03/01/2004;14895
177;7;9953;80;3;03/01/2004;14895
178;1;9241;36;2;24/01/2004;1044
178;2;8354;64;1;24/01/2004;1044
178;3;9798;38;3;24/01/2004;1044
178;4;783;97;2;24/01/2004;1044
178;5;8916;38;1;24/01/2004;1044
178;6;1637;76;2;24/01/2004;1044
178;7;9103;88;3;24/01/2004;1044
178;8;5223;65;2;24/01/2004;1044
179;1;3871;19;2;09/01/2004;1509
179;2;8003;76;2;09/01/2004;1509
179;3;6454;74;3;09/01/2004;1509
179;4;2866;49;2;09/01/2004;1509
179;5;8478;79;1;09/01/2004;1509
180;1;455;50;3;07/01/2004;15435
181;1;2908;54;1;31/01/2004;2474
181;2;2968;60;1;31/01/2004;2474
181;3;954;67;3;31/01/2004;2474
181;4;5446;35;2;31/01/2004;2474
181;5;8944;48;1;31/01/2004;2474
181;6;8868;35;1;31/01/2004;2474
181;7;7495;70;3;31/01/2004;2474
181;8;6644;40;2;31/01/2004;2474
182;1;2157;63;3;15/01/2004;19018
182;2;1020;49;3;15/01/2004;19018
182;3;305;57;1;15/01/2004;19018
183;1;8730;84;2;21/01/2004;119
183;2;867;90;1;21/01/2004;119
183;3;7630;60;1;21/01/2004;119
183;4;9887;30;1;21/01/2004;119
183;5;5600;16;3;21/01/2004;119
183;6;5249;82;2;21/01/2004;119
183;7;1645;18;1;21/01/2004;119
183;8;1337;32;3;21/01/2004;119
184;1;9464;77;3;21/01/2004;12324
184;2;4525;69;1;21/01/2004;12324
184;3;9435;33;2;21/01/2004;12324
184;4;1958;79;2;21/01/2004;12324
184;5;4888;51;2;21/01/2004;12324
185;1;5313;64;3;13/01/2004;7233
185;2;6645;55;2;13/01/2004;7233
185;3;993;78;1;13/01/2004;7233
185;4;4029;88;2;13/01/2004;7233
185;5;6710;37;2;13/01/2004;7233
186;1;4208;92;1;28/01/2004;16093
186;2;273;81;2;28/01/2004;16093
186;3;1709;65;2;28/01/2004;16093
186;4;4156;12;1;28/01/2004;16093
186;5;9626;84;2;28/01/2004;16093
186;6;7184;1;2;28/01/2004;16093
187;1;5965;42;2;03/01/2004;2282
188;1;4853;67;1;28/01/2004;5219
188;2;6221;16;1;28/01/2004;5219
188;3;8342;97;2;28/01/2004;5219
188;4;9609;14;1;28/01/2004;5219
188;5;882;88;2;28/01/2004;5219
188;6;4058;12;1;28/01/2004;5219
188;7;7489;56;2;28/01/2004;5219
188;8;5952;29;1;28/01/2004;5219
188;9;6910;42;2;28/01/2004;5219
189;1;5233;64;3;25/01/2004;8185
189;2;9607;46;1;25/01/2004;8185
189;3;1660;39;3;25/01/2004;8185
189;4;3807;40;1;25/01/2004;8185
189;5;8572;74;3;25/01/2004;8185
189;6;2969;35;2;25/01/2004;8185
189;7;222;58;1;25/01/2004;8185
189;8;9997;38;3;25/01/2004;8185
190;1;2032;93;1;12/01/2004;1756
190;2;3435;71;3;12/01/2004;1756
190;3;2779;7;1;12/01/2004;1756
190;4;3560;50;1;12/01/2004;1756
190;5;4436;4;2;12/01/2004;1756
190;6;9074;68;3;12/01/2004;1756
190;7;1866;52;3;12/01/2004;1756
191;1;3825;56;2;03/01/2004;7051
191;2;3333;9;3;03/01/2004;7051
191;3;636;98;2;03/01/2004;7051
191;4;8103;71;1;03/01/2004;7051
191;5;3385;73;1;03/01/2004;7051
192;1;8167;64;1;05/01/2004;14063
192;2;1526;90;1;05/01/2004;14063
192;3;3161;78;2;05/01/2004;14063
192;4;1481;89;3;05/01/2004;14063
193;1;9234;86;3;28/01/2004;1108
194;1;2351;40;2;13/01/2004;13013
194;2;4741;21;1;13/01/2004;13013
194;3;9691;37;1;13/01/2004;13013
194;4;3619;42;1;13/01/2004;13013
194;5;4558;6;2;13/01/2004;13013
194;6;107;89;2;13/01/2004;13013
194;7;8672;20;3;13/01/2004;13013
194;8;6757;33;1;13/01/2004;13013
195;1;7515;93;2;29/01/2004;19836
196;1;2912;81;3;04/01/2004;9560
197;1;1854;34;1;22/01/2004;11433
197;2;2330;66;1;22/01/2004;11433
197;3;4266;23;2;22/01/2004;11433
197;4;4619;5;3;22/01/2004;11433
197;5;1078;77;2;22/01/2004;11433
197;6;2762;47;3;22/01/2004;11433
197;7;2998;71;3;22/01/2004;11433
197;8;9946;46;1;22/01/2004;11433
197;9;9437;21;2;22/01/2004;11433
198;1;1731;57;2;10/01/2004;13901
198;2;4654;17;2;10/01/2004;13901
198;3;2585;86;1;10/01/2004;13901
198;4;359;29;3;10/01/2004;13901
199;1;3756;76;2;04/01/2004;4424
199;2;9268;70;3;04/01/2004;4424
199;3;3776;62;1;04/01/2004;4424
200;1;6057;65;1;10/01/2004;13076
200;2;8314;24;2;10/01/2004;13076
200;3;5265;66;1;10/01/2004;13076
200;4;2443;93;2;10/01/2004;13076
200;5;5396;37;2;10/01/2004;13076
200;6;8354;20;1;10/01/2004;13076
201;1;204;61;1;28/01/2004;1876
201;2;1386;9;1;28/01/2004;1876
201;3;6005;58;2;28/01/2004;1876
201;4;5846;8;2;28/01/2004;1876
201;5;3516;39;3;28/01/2004;1876
201;6;5618;63;2;28/01/2004;1876
201;7;6159;14;2;28/01/2004;1876
201;8;2713;73;1;28/01/2004;1876
201;9;5750;95;1;28/01/2004;1876
202;1;5518;17;3;24/01/2004;2028
203;1;4809;28;3;14/01/2004;7742
203;2;2313;59;2;14/01/2004;7742
203;3;2081;89;2;14/01/2004;7742
204;1;3358;92;1;19/01/2004;16170
204;2;1370;58;3;19/01/2004;16170
205;1;9744;38;1;28/01/2004;15058
205;2;2709;55;3;28/01/2004;15058
206;1;2612;51;1;05/01/2004;9924
206;2;836;10;1;05/01/2004;9924
206;3;5065;71;2;05/01/2004;9924
206;4;9705;2;3;05/01/2004;9924
206;5;656;11;1;05/01/2004;9924
206;6;1076;36;2;05/01/2004;9924
206;7;9870;90;3;05/01/2004;9924
207;1;2201;71;1;26/01/2004;6453
207;2;7206;71;3;26/01/2004;6453
207;3;2921;86;3;26/01/2004;6453
207;4;7320;15;2;26/01/2004;6453
207;5;4402;77;3;26/01/2004;6453
207;6;591;79;1;26/01/2004;6453
207;7;5733;95;1;26/01/2004;6453
207;8;3930;58;2;26/01/2004;6453
207;9;3512;46;3;26/01/2004;6453
208;1;5000;59;3;07/01/2004;6431
208;2;9428;47;2;07/01/2004;6431
208;3;7361;59;3;07/01/2004;6431
209;1;868;75;2;26/01/2004;19260
210;1;9418;58;2;23/01/2004;7578
210;2;3269;68;1;23/01/2004;7578
210;3;7974;70;3;23/01/2004;7578
210;4;3210;16;1;23/01/2004;7578
210;5;5570;3;3;23/01/2004;7578
211;1;650;12;2;03/01/2004;15564
211;2;4716;74;1;03/01/2004;15564
211;3;9804;92;1;03/01/2004;15564
211;4;7813;3;3;03/01/2004;15564
211;5;1707;32;2;03/01/2004;15564
211;6;8195;82;1;03/01/2004;15564
211;7;9843;32;2;03/01/2004;15564
212;1;7381;28;1;20/01/2004;2822
212;2;5788;47;2;20/01/2004;2822
212;3;2145;69;3;20/01/2004;2822
212;4;7257;95;3;20/01/2004;2822
212;5;5718;61;3;20/01/2004;2822
212;6;5496;26;2;20/01/2004;2822
213;1;6223;33;1;17/01/2004;12290
214;1;9259;83;2;07/01/2004;8069
214;2;6497;43;3;07/01/2004;8069
214;3;1860;73;1;07/01/2004;8069
214;4;513;62;1;07/01/2004;8069
215;1;3246;76;3;27/01/2004;15785
215;2;3424;16;1;27/01/2004;15785
215;3;4739;30;3;27/01/2004;15785
215;4;8657;1;1;27/01/2004;15785
216;1;4219;56;1;15/01/2004;8160
216;2;5773;2;2;15/01/2004;8160
216;3;6635;83;2;15/01/2004;8160
216;4;356;72;2;15/01/2004;8160
216;5;547;22;3;15/01/2004;8160
217;1;4143;7;3;16/01/2004;4814
217;2;3400;41;3;16/01/2004;4814
217;3;2777;98;2;16/01/2004;4814
217;4;6047;85;2;16/01/2004;4814
217;5;7148;41;1;16/01/2004;4814
218;1;9884;63;3;17/01/2004;11609
219;1;537;64;2;18/01/2004;8205
219;2;5349;43;1;18/01/2004;8205
220;1;8302;93;3;08/01/2004;11791
220;2;3027;14;1;08/01/2004;11791
220;3;5804;69;2;08/01/2004;11791
220;4;1467;71;3;08/01/2004;11791
220;5;3071;13;3;08/01/2004;11791
220;6;4780;63;1;08/01/2004;11791
220;7;8298;89;1;08/01/2004;11791
221;1;6712;78;2;19/01/2004;18631
221;2;9;25;3;19/01/2004;18631
221;3;7054;16;1;19/01/2004;18631
221;4;3339;32;1;19/01/2004;18631
221;5;1437;32;2;19/01/2004;18631
221;6;8298;2;3;19/01/2004;18631
222;1;9044;9;1;11/01/2004;13199
222;2;2834;95;1;11/01/2004;13199
222;3;1018;51;2;11/01/2004;13199
222;4;8023;49;2;11/01/2004;13199
222;5;6122;100;2;11/01/2004;13199
222;6;5917;9;1;11/01/2004;13199
223;1;1937;84;3;18/01/2004;12340
223;2;9055;37;3;18/01/2004;12340
223;3;8603;74;1;18/01/2004;12340
224;1;9219;11;1;05/01/2004;78
224;2;6289;83;2;05/01/2004;78
224;3;8046;47;2;05/01/2004;78
224;4;8290;98;1;05/01/2004;78
224;5;5842;40;3;05/01/2004;78
224;6;6783;7;2;05/01/2004;78
224;7;5105;47;1;05/01/2004;78
224;8;185;58;1;05/01/2004;78
224;9;5048;25;2;05/01/2004;78
225;1;1156;47;3;23/01/2004;6196
225;2;8118;4;3;23/01/2004;6196
225;3;9615;60;3;23/01/2004;6196
225;4;9797;80;3;23/01/2004;6196
225;5;9199;74;3;23/01/2004;6196
225;6;9508;8;2;23/01/2004;6196
225;7;4868;32;3;23/01/2004;6196
225;8;819;67;1;23/01/2004;6196
225;9;8434;98;2;23/01/2004;6196
226;1;8121;68;1;08/01/2004;10432
226;2;8589;45;1;08/01/2004;10432
226;3;6528;54;2;08/01/2004;10432
226;4;6266;35;2;08/01/2004;10432
226;5;4906;42;3;08/01/2004;10432
226;6;1916;16;1;08/01/2004;10432
226;7;7180;40;1;08/01/2004;10432
227;1;5992;47;3;08/01/2004;13953
227;2;7218;63;1;08/01/2004;13953
228;1;4697;70;2;21/01/2004;16074
228;2;111;67;2;21/01/2004;16074
228;3;4049;3;3;21/01/2004;16074
228;4;5929;92;1;21/01/2004;16074
228;5;1399;51;1;21/01/2004;16074
229;1;5086;43;3;27/01/2004;15328
229;2;6346;18;1;27/01/2004;15328
229;3;595;96;3;27/01/2004;15328
230;1;8902;92;3;29/01/2004;19989
230;2;6091;79;2;29/01/2004;19989
230;3;5864;13;1;29/01/2004;19989
230;4;257;90;1;29/01/2004;19989
230;5;6587;12;1;29/01/2004;19989
231;1;3273;79;3;18/01/2004;1271
231;2;4166;67;1;18/01/2004;1271
232;1;383;5;1;24/01/2004;2634
232;2;5009;93;1;24/01/2004;2634
232;3;235;92;2;24/01/2004;2634
233;1;8670;45;2;04/01/2004;1686
233;2;5236;83;2;04/01/2004;1686
233;3;5680;81;2;04/01/2004;1686
233;4;5093;5;1;04/01/2004;1686
233;5;5859;99;1;04/01/2004;1686
233;6;2902;82;2;04/01/2004;1686
233;7;2582;35;2;04/01/2004;1686
233;8;4451;8;3;04/01/2004;1686
233;9;7864;15;1;04/01/2004;1686
234;1;4233;12;3;25/01/2004;5751
234;2;9424;91;2;25/01/2004;5751
234;3;4113;6;1;25/01/2004;5751
234;4;5310;37;2;25/01/2004;5751
234;5;268;99;2;25/01/2004;5751
234;6;9168;2;2;25/01/2004;5751
234;7;8511;36;2;25/01/2004;5751
234;8;995;22;2;25/01/2004;5751
235;1;1309;86;3;23/01/2004;13707
236;1;7868;65;1;20/01/2004;11518
236;2;6926;77;1;20/01/2004;11518
236;3;317;4;1;20/01/2004;11518
236;4;2584;86;3;20/01/2004;11518
237;1;291;76;1;18/01/2004;13392
238;1;4305;13;3;16/01/2004;18916
238;2;7027;90;1;16/01/2004;18916
238;3;3755;28;1;16/01/2004;18916
238;4;1430;73;2;16/01/2004;18916
239;1;1667;78;3;27/01/2004;15234
239;2;4235;55;3;27/01/2004;15234
239;3;1411;95;2;27/01/2004;15234
240;1;691;24;2;31/01/2004;7989
240;2;6308;18;1;31/01/2004;7989
240;3;4831;7;1;31/01/2004;7989
240;4;439;5;1;31/01/2004;7989
240;5;4644;33;2;31/01/2004;7989
241;1;3173;85;3;24/01/2004;3340
241;2;6455;84;1;24/01/2004;3340
242;1;5966;10;3;17/01/2004;14552
242;2;5464;16;3;17/01/2004;14552
242;3;2884;78;2;17/01/2004;14552
242;4;1370;12;3;17/01/2004;14552
242;5;588;30;1;17/01/2004;14552
242;6;1603;27;3;17/01/2004;14552
242;7;3041;28;2;17/01/2004;14552
243;1;8221;72;2;26/01/2004;6958
243;2;4430;55;2;26/01/2004;6958
243;3;6201;74;3;26/01/2004;6958
244;1;9932;87;2;07/01/2004;5311
244;2;4044;31;2;07/01/2004;5311
244;3;1762;34;3;07/01/2004;5311
244;4;3272;30;2;07/01/2004;5311
244;5;4721;61;2;07/01/2004;5311
244;6;1821;60;2;07/01/2004;5311
244;7;6702;98;2;07/01/2004;5311
245;1;3221;89;3;07/01/2004;19485
246;1;5821;29;3;10/01/2004;2884
246;2;5111;52;3;10/01/2004;2884
246;3;692;12;2;10/01/2004;2884
246;4;4960;39;1;10/01/2004;2884
246;5;7874;89;3;10/01/2004;2884
246;6;6519;98;3;10/01/2004;2884
246;7;8511;21;3;10/01/2004;2884
247;1;8540;17;1;14/01/2004;6463
247;2;9524;20;1;14/01/2004;6463
247;3;876;25;3;14/01/2004;6463
247;4;1065;38;2;14/01/2004;6463
247;5;6406;25;2;14/01/2004;6463
247;6;5538;66;3;14/01/2004;6463
248;1;9147;53;3;06/01/2004;2718
248;2;1208;3;2;06/01/2004;2718
248;3;7590;51;3;06/01/2004;2718
248;4;3110;64;2;06/01/2004;2718
248;5;8717;75;1;06/01/2004;2718
248;6;3899;83;1;06/01/2004;2718
248;7;4851;84;3;06/01/2004;2718
249;1;4136;2;1;29/01/2004;6782
249;2;8000;88;2;29/01/2004;6782
249;3;4437;34;2;29/01/2004;6782
249;4;9345;56;3;29/01/2004;6782
249;5;2645;20;1;29/01/2004;6782
249;6;1334;57;3;29/01/2004;6782
249;7;7763;54;1;29/01/2004;6782
249;8;5889;79;3;29/01/2004;6782
250;1;7587;88;3;15/01/2004;6957
250;2;9316;73;1;15/01/2004;6957
250;3;9765;50;2;15/01/2004;6957
250;4;9817;92;3;15/01/2004;6957
250;5;7557;11;3;15/01/2004;6957
250;6;7482;98;1;15/01/2004;6957
250;7;9622;98;2;15/01/2004;6957
251;1;4033;30;1;22/01/2004;8116
251;2;7236;3;2;22/01/2004;8116
251;3;1452;39;2;22/01/2004;8116
251;4;5846;62;3;22/01/2004;8116
251;5;3968;52;1;22/01/2004;8116
251;6;818;63;1;22/01/2004;8116
252;1;9890;67;3;26/01/2004;16809
252;2;1610;64;3;26/01/2004;16809
252;3;7412;51;3;26/01/2004;16809
252;4;8988;13;2;26/01/2004;16809
252;5;859;81;3;26/01/2004;16809
252;6;374;56;3;26/01/2004;16809
252;7;2667;27;1;26/01/2004;16809
253;1;2065;53;2;13/01/2004;13398
253;2;6220;47;3;13/01/2004;13398
254;1;2207;65;2;05/01/2004;376
254;2;802;31;1;05/01/2004;376
254;3;3915;78;1;05/01/2004;376
255;1;4691;100;3;30/01/2004;11048
255;2;1849;82;2;30/01/2004;11048
255;3;7993;17;1;30/01/2004;11048
255;4;3299;51;1;30/01/2004;11048
255;5;2481;99;3;30/01/2004;11048
255;6;7358;14;2;30/01/2004;11048
255;7;8509;64;3;30/01/2004;11048
256;1;4916;74;2;30/01/2004;9456
257;1;8116;76;2;11/01/2004;14245
257;2;4979;90;3;11/01/2004;14245
257;3;1583;75;2;11/01/2004;14245
257;4;4615;100;2;11/01/2004;14245
258;1;8685;2;2;15/01/2004;12926
258;2;3413;21;1;15/01/2004;12926
258;3;2406;82;1;15/01/2004;12926
259;1;5642;20;3;20/01/2004;1829
259;2;7031;4;1;20/01/2004;1829
259;3;3198;35;1;20/01/2004;1829
259;4;7681;34;2;20/01/2004;1829
259;5;4804;43;2;20/01/2004;1829
259;6;1401;77;3;20/01/2004;1829
260;1;9255;77;3;11/01/2004;5965
260;2;4533;84;1;11/01/2004;5965
260;3;2673;29;1;11/01/2004;5965
260;4;6197;65;2;11/01/2004;5965
260;5;4383;70;3;11/01/2004;5965
260;6;6856;48;1;11/01/2004;5965
260;7;9517;95;3;11/01/2004;5965
260;8;6760;24;2;11/01/2004;5965
261;1;4307;93;2;15/01/2004;7581
261;2;3112;50;3;15/01/2004;7581
261;3;9192;47;2;15/01/2004;7581
261;4;8893;33;1;15/01/2004;7581
261;5;7495;61;2;15/01/2004;7581
261;6;717;100;3;15/01/2004;7581
261;7;3970;1;2;15/01/2004;7581
262;1;2728;91;1;25/01/2004;13285
262;2;2624;88;3;25/01/2004;13285
262;3;3666;58;1;25/01/2004;13285
262;4;6631;38;1;25/01/2004;13285
263;1;8972;33;3;23/01/2004;2405
263;2;6411;44;1;23/01/2004;2405
263;3;7632;98;2;23/01/2004;2405
264;1;575;87;3;21/01/2004;13048
264;2;838;96;2;21/01/2004;13048
264;3;4214;71;3;21/01/2004;13048
264;4;1188;4;1;21/01/2004;13048
265;1;3498;53;3;09/01/2004;7830
265;2;7449;9;1;09/01/2004;7830
265;3;9619;57;2;09/01/2004;7830
265;4;1331;94;2;09/01/2004;7830
265;5;7761;51;1;09/01/2004;7830
266;1;9773;82;3;08/01/2004;8342
266;2;6510;1;3;08/01/2004;8342
266;3;3068;27;3;08/01/2004;8342
266;4;6986;9;2;08/01/2004;8342
266;5;1630;7;1;08/01/2004;8342
266;6;2569;94;1;08/01/2004;8342
266;7;3880;91;2;08/01/2004;8342
266;8;6732;15;3;08/01/2004;8342
266;9;563;22;1;08/01/2004;8342
267;1;2758;66;1;27/01/2004;16022
267;2;2055;9;1;27/01/2004;16022
